x,y,Frequency
49.842767,-99.951308,1
45.496075,-73.578888,1
45.545702,-73.619019,1
45.401059,-75.684807,1
,0,1
45.54247,-73.631601,1
45.264373,-66.057206,1
45.512439,-73.569474,1
45.567335,-73.599906,1
45.529003,-73.62029,1
45.553165,-73.620809,1
,0,1
45.901192,-64.37001,1
43.61588,-79.700194,1
43.710813,-79.355219,1
46.629128,-70.971673,1
46.56213,-72.472116,1
46.789863,-71.304441,1
45.914074,-72.53201,1
45.596685,-70.917712,1
47.920099,-69.094927,1
45.130821,-71.809375,1
46.018659,-73.354312,1
,0,1
,0,1
45.728389,-72.734854,1
45.615533,-74.207252,1
46.829359,-70.85636,1
46.757461,-71.442717,1
45.442644,-73.059432,1
48.720423,-94.562492,1
50.73193,-120.272145,1
,0,1
,0,1
45.495933,-73.829524,1
,0,1
49.277569,-122.835232,1
45.559066,-73.597753,1
45.557719,-73.599535,1
45.557114,-73.599977,1
45.529215,-73.545453,1
45.916592,-73.285588,1
45.920248,-73.28304,1
,0,1
46.320457,-79.481728,1
44.689306,-79.636891,1
45.530302,-73.549333,1
45.533739,-73.554506,1
45.530751,-73.552853,1
45.53164,-73.551287,1
45.531105,-73.549883,1
45.536842,-73.554142,1
,0,1
,0,1
,0,1
,0,1
,0,1
50.987911,-114.029518,1
45.014701,-64.02437,1
45.530361,-73.61309,1
45.53988,-73.579657,1
49.892013,-97.143971,1
46.136321,-60.193114,1
46.079175,-60.264184,1
45.511241,-73.5707,1
45.532545,-73.641485,1
45.556442,-73.615666,1
45.555666,-73.615486,1
45.555778,-73.615758,1
45.561616,-73.598929,1
46.445001,-71.024082,1
,0,1
57.245215,-111.602537,1
45.528712,-73.631291,1
45.52814,-73.627073,1
45.559482,-73.602416,1
46.088738,-64.841924,1
49.843358,-99.97297,1
45.663605,-66.613119,1
45.947089,-66.637974,1
45.58202,-73.624242,1
48.568446,-68.158341,1
45.962237,-70.936335,1
46.06661,-71.94767,1
45.300374,-74.448531,1
46.450486,-71.039887,1
45.906757,-73.675617,1
45.741502,-71.815472,1
51.020055,-114.046389,1
46.824358,-71.227707,1
,0,1
49.482213,-119.55453,1
50.310513,-119.378951,1
,0,1
,0,1
48.466145,-123.413442,1
52.986079,-122.443477,1
46.350597,-72.583129,1
45.647482,-74.344817,1
45.447469,-73.703511,1
45.447397,-75.736096,1
48.420331,-71.061001,1
45.346788,-73.766096,1
45.941327,-71.633253,1
45.529429,-73.556053,1
46.864432,-71.254333,1
45.520257,-73.557486,1
,0,1
52.291475,-113.813135,1
45.331375,-73.275786,1
47.051477,-67.755693,1
45.542298,-73.621614,1
45.565765,-73.613835,1
45.538592,-73.615804,1
,0,1
,0,1
45.614757,-61.337524,1
43.446297,-80.517305,1
,0,1
,0,1
50.154684,-96.89473,1
45.578056,-73.611091,1
45.577565,-73.611589,1
44.76653,-63.692116,1
44.689386,-63.551744,1
47.258237,-68.59964,1
,0,1
49.826603,-99.941741,1
53.815267,-101.245874,1
45.92341,-64.50857,1
,0,1
45.530422,-73.549237,1
45.529858,-73.549745,1
45.529738,-73.549852,1
45.535949,-73.552764,1
45.531649,-73.551309,1
48.379561,-123.728023,1
,0,1
45.31407,-79.241452,1
55.171279,-118.815532,1
,0,1
,0,1
,0,1
45.584186,-73.597264,1
,0,1
45.448989,-76.014954,1
45.529996,-73.628617,1
45.532591,-73.639857,1
45.52582,-73.629145,1
49.684362,-124.972236,1
45.871093,-65.82734,1
45.531222,-65.996373,1
45.568548,-73.641504,1
45.516353,-73.557403,1
45.527486,-73.551851,1
,0,1
,0,1
,0,1
49.047931,-122.304468,1
43.614382,-79.693832,1
43.743101,-79.695085,1
43.599673,-79.77688,1
43.700121,-79.744157,1
43.661082,-79.726619,1
43.677309,-79.74844,1
43.596109,-79.758731,1
43.533577,-80.291083,1
43.538355,-80.278037,1
43.52292,-80.229789,1
43.535654,-79.867415,1
51.015233,-114.053577,1
47.374041,-68.315776,1
45.521321,-73.564104,1
45.524628,-73.559103,1
45.523106,-73.34981,1
45.537083,-73.551928,1
,0,1
45.530578,-73.552529,1
45.528213,-73.56095,1
,0,1
53.55769,-113.327908,1
45.843858,-66.562657,1
45.530901,-73.548807,1
45.538374,-73.551491,1
45.686341,-73.446007,1
45.537746,-73.551853,1
45.530118,-73.551393,1
51.038674,-114.075735,1
,0,1
45.451194,-75.515002,1
44.627839,-63.668235,1
45.254461,-73.798232,1
46.142764,-73.378507,1
45.610727,-75.108951,1
46.181556,-71.845591,1
45.646838,-72.684158,1
46.058005,-71.957732,1
,0,1
44.672651,-63.478852,1
45.544335,-73.629937,1
49.286362,-123.125864,1
,0,1
45.571963,-73.638069,1
44.829548,-76.534981,1
45.423513,-75.695755,1
,0,1
45.528925,-73.54609,1
45.53119,-73.556793,1
45.530999,-73.553546,1
45.526712,-73.557688,1
45.529204,-73.561539,1
45.554047,-73.620397,1
45.553877,-73.618324,1
,0,1
45.408924,-65.979201,1
,0,1
51.217773,-102.469825,1
51.037885,-114.026229,1
45.270209,-74.221383,1
46.142879,-59.865105,1
45.522969,-73.553207,1
44.602698,-63.678305,1
50.447382,-104.59253,1
48.358832,-89.306021,1
51.022431,-114.122611,1
,0,1
51.042206,-113.827303,1
45.52199,-73.555473,1
,0,1
44.671122,-63.529314,1
43.647414,-79.380187,1
45.588494,-62.644238,1
45.520301,-73.561817,1
45.501854,-73.576509,1
45.520525,-73.561098,1
45.494216,-73.683933,1
50.196581,-97.047664,1
,0,1
49.264282,-122.941981,1
,0,1
45.524401,-73.564375,1
46.0489,-64.08562,1
45.510412,-73.5513,1
45.510336,-73.552304,1
45.530674,-73.554644,1
,0,1
,0,1
44.246995,-76.571025,1
44.252386,-76.610407,1
44.902254,-76.252272,1
46.493984,-80.994465,1
45.52348,-73.564382,1
45.521611,-73.563392,1
45.534125,-73.55111,1
45.521578,-73.562269,1
45.520463,-73.559734,1
49.842367,-99.974172,1
,0,1
46.13179,-67.630871,1
,0,1
45.557718,-73.226118,1
,0,1
46.092332,-64.791135,1
,0,1
43.662575,-79.343991,1
47.563989,-52.715109,1
45.46554,-73.628231,1
45.604076,-73.387099,1
55.733151,-97.85353,1
45.257054,-79.65246,1
45.546483,-73.607491,1
,0,1
,0,1
49.047591,-122.284214,1
49.301419,-122.759808,1
,0,1
51.047774,-114.070223,1
43.445077,-79.672174,1
44.170256,-77.396796,1
45.52303,-73.559698,1
43.769103,-79.505711,1
45.531934,-73.559986,1
45.53177,-73.558926,1
,0,1
45.516804,-73.559172,1
45.517582,-73.558828,1
45.569027,-73.594545,1
47.377527,-68.325279,1
43.668614,-79.419642,1
,0,1
46.054845,-71.954959,1
49.955794,-125.21791,1
43.690616,-79.312619,1
45.532325,-73.560707,1
45.530086,-73.547494,1
45.49023,-73.585555,1
45.514243,-73.737226,1
46.133334,-64.74418,1
44.716027,-63.60053,1
48.33784,-80.303803,1
44.645682,-63.595682,1
,0,1
43.222499,-79.120035,1
45.523845,-73.559409,1
45.901699,-66.711795,1
45.464067,-73.617588,1
,0,1
,0,1
45.5541,-73.214986,1
43.154021,-79.394137,1
47.620731,-65.655284,1
45.497803,-73.571665,1
,0,1
46.764193,-71.28977,1
45.61632,-73.452739,1
,0,1
,0,1
46.252108,-60.079667,1
,0,1
,0,1
45.591854,-73.34888,1
,0,1
,0,1
43.696191,-79.528245,1
,0,1
,0,1
,0,1
46.089604,-64.7741,1
,0,1
49.843343,-97.195409,1
45.700538,-65.474552,1
45.077616,-64.496611,1
45.079879,-64.49343,1
49.936999,-97.224205,1
,0,1
49.931177,-97.197314,1
45.497863,-73.632904,1
43.021775,-82.313923,1
,0,1
49.878682,-97.145412,1
,0,1
53.459698,-113.415652,1
44.632254,-63.518423,1
45.77306,-73.729808,1
44.688929,-63.874237,1
,0,1
45.441632,-73.264753,1
42.37633,-82.215146,1
47.052982,-67.742473,1
43.790661,-79.410958,1
45.521263,-73.561489,1
45.584806,-73.607356,1
,0,1
,0,1
46.079107,-64.818243,1
45.741462,-73.456983,1
45.530816,-73.551276,1
50.154445,-96.894216,1
45.211621,-66.349074,1
46.378887,-75.97387,1
,0,1
,0,1
,0,1
50.116885,-120.798521,1
,0,1
,0,1
49.206899,-122.830735,1
,0,1
,0,1
,0,1
45.988849,-66.672075,1
,0,1
,0,1
,0,1
49.978025,-98.304147,1
47.622865,-65.673575,1
,0,1
45.486759,-73.635307,1
49.940853,-97.173833,1
,0,1
45.492743,-73.625834,1
,0,1
52.778178,-108.29418,1
,0,1
48.581783,-123.428232,1
46.181127,-64.210248,1
45.358052,-63.277557,1
,0,1
43.420113,-80.385082,1
,0,1
48.47535,-81.33812,1
48.373434,-89.236734,1
,0,1
,0,1
45.498771,-73.644393,1
46.253966,-81.772731,1
45.681985,-73.418646,1
43.120047,-79.09478,1
43.129021,-79.108969,1
42.894982,-79.249966,1
43.193321,-79.219554,1
43.196987,-79.244068,1
43.172442,-79.246776,1
43.098555,-79.081158,1
43.18626,-79.221279,1
49.873638,-97.121191,1
45.496242,-73.64391,1
45.497474,-73.644953,1
,0,1
53.357076,-113.725933,1
49.192477,-98.104573,1
43.592872,-79.811166,1
45.684228,-73.438938,1
45.436063,-73.353717,1
46.996688,-65.572548,1
44.659702,-63.671647,1
,0,1
43.655906,-79.4287,1
43.014028,-80.731594,1
45.47139,-73.606708,1
43.633369,-65.481179,1
,0,1
,0,1
49.908879,-97.172095,1
53.646284,-113.571444,1
,0,1
45.505206,-73.634826,1
49.833069,-99.917756,1
46.081556,-64.785555,1
45.501074,-73.635687,1
54.058428,-128.648289,1
,0,1
49.906136,-97.066768,1
43.499661,-80.193151,1
,0,1
47.640641,-65.676586,1
,0,1
,0,1
45.11689,-72.918661,1
45.532571,-73.551523,1
49.174119,-97.940397,1
43.837398,-66.121329,1
45.520585,-73.561186,1
45.521347,-73.559871,1
45.522949,-73.555485,1
45.522971,-73.557527,1
,0,1
45.534498,-73.554632,1
,0,1
45.540935,-73.209919,1
45.518877,-73.561032,1
49.001487,-123.815045,1
,0,1
,0,1
,0,1
54.265178,-110.73607,1
,0,1
45.43991,-73.286396,1
45.614216,-73.832918,1
42.891712,-79.24545,1
45.463828,-75.530457,1
45.442941,-73.311687,1
45.045604,-73.042825,1
45.966122,-60.157839,1
,0,1
,0,1
,0,1
49.25683,-123.110202,1
45.464202,-73.617907,1
45.617322,-61.864825,1
43.696091,-79.338919,1
45.495247,-73.582886,1
44.668526,-63.553298,1
52.132639,-106.663771,1
46.083947,-67.203325,1
,0,1
49.264889,-123.149673,1
42.306209,-82.914713,1
43.759378,-79.271407,1
45.382442,-63.263639,1
,0,1
43.853329,-79.381216,1
43.845738,-79.412406,1
43.676989,-79.34417,1
43.702546,-79.387629,1
43.238765,-79.765035,1
43.776769,-79.47466,1
43.760756,-79.590457,1
43.431108,-80.438005,1
43.453087,-80.451259,1
43.625306,-79.56915,1
43.443149,-79.708467,1
43.903548,-80.112351,1
43.644428,-79.656418,1
43.645961,-79.693923,1
43.539567,-80.26821,1
45.913614,-73.998792,1
,0,1
,0,1
,0,1
,0,1
45.508988,-73.632682,1
45.540545,-73.620004,1
51.058079,-114.12544,1
47.96586,-66.471137,1
47.974192,-66.439671,1
45.489806,-73.643397,1
,0,1
,0,1
,0,1
49.194044,-122.935498,1
47.613049,-65.671524,1
,0,1
,0,1
46.120072,-59.914552,1
,0,1
45.479285,-73.872821,1
53.1783,-105.753046,1
,0,1
45.628723,-73.497372,1
45.94177,-66.65555,1
48.066311,-66.379351,1
46.060903,-64.81702,1
49.835588,-97.167197,1
,0,1
43.790661,-79.410958,1
,0,1
,0,1
48.418513,-71.085202,1
45.50595,-75.638481,1
45.452907,-75.509875,1
45.518776,-73.561389,1
45.517678,-73.560927,1
45.518082,-73.561766,1
,0,1
46.026324,-73.156006,1
,0,1
45.577116,-73.310108,1
,0,1
45.584253,-73.201113,1
45.524345,-73.558481,1
45.522331,-73.563843,1
45.678557,-73.431003,1
48.433272,-68.570057,1
,0,1
48.526676,-70.90309,1
,0,1
45.474081,-75.444654,1
,0,1
48.478008,-81.337233,1
49.97205,-98.311281,1
,0,1
45.59471,-73.440959,1
45.680081,-73.416337,1
43.812831,-79.642352,1
,0,1
45.521724,-73.556917,1
45.522627,-73.560509,1
45.521674,-73.563547,1
45.523828,-73.559373,1
45.52304,-73.557672,1
,0,1
44.609969,-63.624409,1
,0,1
,0,1
,0,1
45.523282,-73.335397,1
43.643916,-79.378661,1
,0,1
45.500619,-73.565977,1
44.714923,-63.716171,1
49.895623,-97.134522,1
49.967986,-98.307649,1
45.784266,-73.153564,1
,0,1
,0,1
47.189907,-67.91176,1
44.684473,-63.594365,1
,0,1
,0,1
,0,1
45.471686,-73.626309,1
45.570233,-73.218141,1
45.469547,-73.609012,1
45.466014,-73.635609,1
45.978763,-60.856056,1
,0,1
45.700538,-65.474552,1
45.467929,-73.6516,1
45.467524,-73.641209,1
47.638032,-65.676304,1
43.643654,-79.366333,1
45.496857,-73.621073,1
49.829868,-97.106225,1
45.669913,-73.414857,1
44.67001,-63.577863,1
45.601316,-73.344204,1
49.884273,-97.049221,1
45.466933,-73.631437,1
45.786107,-72.012168,1
45.996528,-72.348734,1
45.609154,-71.366548,1
47.620179,-65.653532,1
43.167784,-80.268892,1
45.665796,-73.587239,1
48.834386,-67.541874,1
48.834375,-67.541874,1
48.834383,-67.541874,1
48.834378,-67.541874,1
48.834387,-67.541874,1
48.834376,-67.541874,1
48.834382,-67.541874,1
,0,1
45.55118,-73.61211,1
43.777037,-79.383405,1
,0,1
,0,1
48.838661,-67.540783,1
46.089226,-64.774239,1
45.254732,-66.086937,1
45.199107,-67.286058,1
45.520237,-73.56455,1
,0,1
45.620963,-73.45065,1
,0,1
45.080365,-64.473279,1
44.88575,-63.51572,1
,0,1
51.132246,-113.976608,1
45.46927,-73.64787,1
,0,1
43.006719,-81.297811,1
45.614877,-61.98547,1
45.493683,-73.643493,1
45.496382,-73.641193,1
45.498961,-73.638864,1
45.501274,-73.636774,1
45.612336,-61.997377,1
43.789761,-79.530839,1
44.374108,-64.51859,1
43.629818,-79.517405,1
51.068603,-114.086515,1
44.810336,-63.60327,1
43.901698,-78.663198,1
45.476693,-73.621254,1
45.441579,-73.261123,1
47.513553,-79.677494,1
,0,1
45.423452,-75.694622,1
,0,1
,0,1
49.87838,-97.226426,1
,0,1
48.009829,-66.412441,1
43.721721,-79.493148,1
,0,1
,0,1
,0,1
47.189907,-67.91176,1
,0,1
46.247085,-63.127216,1
43.838441,-66.114026,1
,0,1
44.672391,-63.656688,1
46.151931,-70.907086,1
45.639298,-74.067916,1
,0,1
,0,1
,0,1
,0,1
,0,1
45.006853,-63.523461,1
52.969216,-113.367319,1
,0,1
49.203966,-122.906596,1
54.439177,-110.198817,1
47.793118,-65.743667,1
49.067138,-122.23251,1
,0,1
49.018878,-123.082957,1
44.387573,-64.51979,1
49.904551,-97.147811,1
,0,1
,0,1
43.73525,-79.53605,1
46.704348,-71.311338,1
45.622486,-61.993594,1
53.480812,-113.393738,1
46.129594,-64.754785,1
51.049366,-114.063008,1
46.222357,-64.525451,1
45.468364,-73.645577,1
45.600244,-73.42929,1
53.522886,-113.267538,1
53.679896,-113.358964,1
44.311967,-66.087758,1
43.899899,-66.104918,1
,0,1
45.588354,-73.452522,1
49.937337,-97.159033,1
45.510046,-73.631387,1
,0,1
46.375814,-72.560884,1
,0,1
45.468345,-73.645528,1
43.158878,-80.255587,1
43.125901,-79.105666,1
45.528448,-73.343409,1
44.678267,-63.513052,1
45.487859,-73.637771,1
45.54617,-73.224696,1
,0,1
45.496024,-73.641096,1
45.495842,-73.640694,1
45.495137,-73.642304,1
45.487094,-73.647368,1
45.493652,-73.625073,1
44.782792,-63.593642,1
49.214752,-122.908581,1
45.499644,-73.656473,1
45.525164,-73.620092,1
45.511313,-73.630571,1
,0,1
,0,1
,0,1
43.779623,-79.34925,1
,0,1
,0,1
,0,1
47.029591,-65.493657,1
45.538718,-73.337472,1
45.612731,-73.453282,1
44.262917,-76.567019,1
43.595868,-80.569898,1
45.565807,-73.326501,1
,0,1
,0,1
,0,1
43.166909,-79.277626,1
,0,1
47.952825,-66.70357,1
49.885782,-97.181394,1
46.211078,-64.325125,1
45.408924,-65.979201,1
,0,1
,0,1
,0,1
53.825666,-101.265288,1
49.842541,-99.871302,1
49.905393,-97.069405,1
,0,1
,0,1
,0,1
47.563989,-52.715109,1
,0,1
,0,1
,0,1
,0,1
47.617183,-52.837033,1
49.90216,-97.090833,1
44.838593,-65.292917,1
45.77631,-64.211598,1
49.955563,-97.154025,1
45.071685,-64.441898,1
,0,1
53.018153,-112.847706,1
42.296041,-83.026783,1
45.132276,-66.819012,1
45.614105,-61.349592,1
43.715645,-79.555691,1
43.79491,-79.266304,1
43.782008,-79.351393,1
43.735899,-79.56275,1
43.748103,-79.557009,1
45.411168,-75.690934,1
43.685058,-79.549757,1
43.705365,-79.49087,1
43.700732,-79.396957,1
43.719243,-79.572171,1
43.656219,-79.374178,1
,0,1
49.245041,-123.127966,1
49.284094,-123.112122,1
49.287315,-123.113535,1
48.421195,-53.581586,1
56.677787,-111.341455,1
53.495824,-112.065398,1
52.30432,-114.098465,1
53.5113,-113.320376,1
53.534337,-113.999629,1
52.323625,-112.704813,1
53.637774,-113.575076,1
50.729829,-113.973487,1
50.030478,-110.660552,1
49.702796,-112.824118,1
53.265477,-113.552029,1
53.414712,-117.551952,1
50.579569,-113.874566,1
55.185296,-118.789997,1
53.710306,-113.216654,1
53.544696,-113.498536,1
54.4259,-110.234187,1
51.194893,-114.472576,1
51.083251,-115.361205,1
50.968594,-113.679513,1
50.569669,-111.897944,1
51.177763,-115.569031,1
51.282426,-113.998906,1
47.977944,-66.355908,1
,0,1
,0,1
45.722316,-65.507377,1
49.168914,-121.964817,1
,0,1
,0,1
,0,1
,0,1
45.278363,-66.076862,1
,0,1
47.164463,-67.922798,1
45.295835,-66.027848,1
43.659799,-79.390126,1
46.104694,-66.051305,1
46.072939,-66.061928,1
45.452854,-73.645173,1
,0,1
,0,1
,0,1
46.120694,-64.842791,1
49.924883,-97.132016,1
49.860764,-97.08051,1
45.421756,-75.465481,1
50.152843,-96.87284,1
,0,1
46.211078,-64.325125,1
44.769595,-63.67504,1
,0,1
,0,1
,0,1
45.569407,-73.20404,1
43.656638,-79.386054,1
45.645569,-64.058842,1
45.398289,-72.761258,1
,0,1
49.858438,-97.24442,1
45.03799,-64.656525,1
47.51658,-52.808661,1
,0,1
,0,1
45.517931,-73.49625,1
43.710483,-79.418876,1
,0,1
45.091913,-64.494941,1
,0,1
43.691479,-79.429903,1
,0,1
45.287356,-66.035571,1
,0,1
55.745042,-97.857567,1
44.887284,-76.37986,1
44.256706,-79.063064,1
43.879747,-79.056982,1
43.681663,-79.354343,1
42.88389,-78.945977,1
43.878432,-79.727506,1
43.661187,-79.40068,1
44.378983,-79.760944,1
43.675415,-79.350314,1
43.422226,-80.304597,1
43.778255,-79.38395,1
,0,1
44.6078,-75.711514,1
43.150277,-79.215584,1
,0,1
49.893184,-97.140201,1
45.760809,-66.497102,1
43.808519,-79.600061,1
49.271154,-123.018444,1
43.223455,-79.707858,1
43.189026,-79.514234,1
43.319431,-79.797017,1
43.245274,-79.760201,1
44.241798,-76.596871,1
47.435547,-68.390473,1
45.436398,-75.783817,1
,0,1
52.849091,-104.051461,1
46.075633,-64.804151,1
45.426381,-75.715882,1
47.487036,-53.086027,1
45.506159,-73.629082,1
46.150369,-67.572267,1
,0,1
43.692965,-79.530898,1
48.009366,-66.668329,1
49.281682,-123.124712,1
44.783538,-63.677999,1
50.01517,-110.657844,1
,0,1
44.682577,-63.537234,1
42.982207,-81.219105,1
46.101414,-64.810741,1
44.23503,-76.493388,1
45.344136,-75.772135,1
45.33436,-75.803781,1
45.479595,-75.511781,1
45.348812,-75.828432,1
45.345197,-75.765745,1
45.405877,-75.627247,1
51.08141,-114.039724,1
47.601148,-52.848962,1
,0,1
46.109488,-64.778196,1
46.134031,-64.88719,1
,0,1
43.698771,-79.513242,1
43.71027,-79.522455,1
43.725508,-79.550956,1
43.737862,-79.562557,1
43.666612,-79.482693,1
45.959794,-66.643368,1
45.284691,-66.050473,1
46.110035,-64.830203,1
53.811091,-101.242888,1
44.69919,-63.587004,1
45.91735,-66.626505,1
,0,1
46.079107,-64.818243,1
,0,1
,0,1
46.083947,-67.203325,1
,0,1
,0,1
45.275748,-75.713843,1
44.229786,-76.480426,1
43.256744,-79.869062,1
45.331147,-75.556812,1
49.103381,-122.646748,1
45.922015,-66.638069,1
49.261608,-122.975618,1
,0,1
43.655987,-79.384023,1
45.502169,-73.514029,1
49.634607,-124.031518,1
49.622511,-117.551195,1
49.058098,-122.466926,1
49.343767,-119.570373,1
49.212864,-117.691281,1
49.044038,-118.220467,1
49.114458,-122.680924,1
45.417034,-75.70794,1
53.674614,-114.358125,1
46.520606,-66.095455,1
49.5222,-96.67829,1
45.902453,-64.358778,1
50.521037,-100.206019,1
49.89987,-97.139866,1
47.167472,-67.91747,1
46.076596,-64.800485,1
43.730691,-79.493275,1
45.378461,-75.750868,1
,0,1
,0,1
,0,1
44.341157,-79.711341,1
44.649527,-63.481045,1
43.760666,-79.509023,1
43.74786,-79.511336,1
43.763828,-79.520991,1
43.750864,-79.518148,1
43.748129,-79.512092,1
45.479,-73.837871,1
49.89457,-97.213665,1
,0,1
47.288024,-68.632318,1
50.140479,-96.83696,1
44.769595,-63.67504,1
49.848269,-99.9726,1
49.295774,-55.037307,1
48.156554,-53.970087,1
48.165073,-53.978028,1
49.50233,-56.063501,1
49.437881,-56.474819,1
48.545432,-58.594836,1
48.548953,-58.573933,1
47.060013,-55.17606,1
47.735166,-53.239642,1
47.73999,-53.227945,1
47.739695,-53.227402,1
47.475682,-55.818685,1
47.241041,-53.961076,1
48.960525,-54.627009,1
48.957281,-54.603366,1
48.957264,-54.601334,1
52.944463,-66.924841,1
52.943896,-66.893662,1
48.953541,-55.63074,1
48.933471,-55.654398,1
48.948019,-55.676434,1
48.965331,-57.84843,1
48.948075,-57.941151,1
47.568789,-52.717831,1
47.541606,-52.733387,1
,0,1
45.34034,-63.291473,1
44.774345,-63.715052,1
45.262091,-65.949392,1
49.847712,-97.152674,1
43.014191,-81.142124,1
44.375407,-64.515419,1
45.07882,-67.05574,1
,0,1
,0,1
,0,1
,0,1
,0,1
44.603309,-79.441097,1
46.282633,-66.073379,1
42.847291,-80.30025,1
,0,1
,0,1
53.553256,-113.627505,1
53.585561,-113.581101,1
49.902851,-97.132662,1
46.084656,-64.812887,1
,0,1
,0,1
,0,1
49.19079,-122.534392,1
,0,1
49.022333,-123.058364,1
,0,1
43.649647,-79.373601,1
47.977944,-66.355908,1
45.119629,-66.838674,1
,0,1
52.238294,-113.797354,1
,0,1
,0,1
46.323388,-63.380312,1
43.702993,-79.449732,1
43.727599,-79.44164,1
45.418239,-75.703128,1
43.370583,-79.775069,1
47.376658,-68.324857,1
46.508352,-63.96701,1
47.400479,-68.341416,1
50.450126,-104.609116,1
46.386537,-63.724566,1
45.432337,-65.919643,1
,0,1
,0,1
43.67005,-79.393525,1
46.29067,-63.124974,1
45.951114,-66.686723,1
45.989468,-73.378261,1
46.285391,-63.132249,1
,0,1
47.026514,-65.440959,1
45.662528,-60.862262,1
46.231383,-63.123185,1
44.730976,-63.352825,1
49.267898,-123.118825,1
46.824774,-71.227129,1
45.408924,-65.979201,1
44.652276,-63.572211,1
,0,1
45.505086,-73.568136,1
49.827351,-97.152289,1
,0,1
,0,1
,0,1
43.834464,-79.069901,1
42.279685,-82.978587,1
42.279762,-83.08457,1
49.913525,-97.115326,1
43.630114,-79.440991,1
55.744999,-97.84588,1
43.838441,-66.114026,1
,0,1
49.141349,-123.131523,1
44.533014,-63.594193,1
,0,1
,0,1
,0,1
45.422536,-75.59405,1
45.563565,-73.743709,1
45.595103,-73.789529,1
45.449441,-73.832076,1
49.548026,-120.762126,1
,0,1
53.267494,-113.567856,1
,0,1
44.290216,-76.713609,1
49.186146,-122.990512,1
49.253725,-123.003965,1
49.719293,-112.794548,1
43.651064,-79.554722,1
47.364474,-68.331043,1
50.17091,-97.07881,1
53.534848,-113.320149,1
53.711329,-113.213075,1
53.708423,-113.206462,1
53.541392,-113.312418,1
,0,1
,0,1
46.411672,-63.793951,1
48.624747,-72.420859,1
45.408924,-65.979201,1
45.92503,-64.64704,1
,0,1
44.959426,-64.056958,1
48.424459,-123.36794,1
,0,1
53.75605,-123.035705,1
46.210586,-63.108184,1
,0,1
,0,1
,0,1
46.396186,-63.764048,1
,0,1
49.874329,-97.196128,1
46.234821,-63.128432,1
45.613748,-61.348983,1
,0,1
45.427299,-75.663824,1
44.646679,-63.573909,1
46.410613,-62.713241,1
46.13872,-80.429535,1
45.554591,-73.482246,1
46.358456,-62.267125,1
45.437385,-73.847157,1
49.848526,-99.950734,1
45.622825,-61.991569,1
,0,1
43.893156,-78.883404,1
,0,1
47.354695,-68.202197,1
47.787439,-64.961098,1
,0,1
44.033696,-79.47538,1
46.791874,-71.356908,1
46.143255,-60.166561,1
48.00354,-66.63399,1
,0,1
53.204655,-116.076997,1
43.665366,-79.38686,1
46.234048,-63.135412,1
,0,1
,0,1
46.129178,-65.866799,1
,0,1
56.728523,-111.373388,1
62.091464,-136.279377,1
60.716926,-135.050208,1
49.833241,-97.197325,1
60.724185,-135.061044,1
44.501,-80.217207,1
43.412017,-80.494147,1
52.155618,-106.684107,1
44.120848,-81.697121,1
,0,1
52.778178,-108.29418,1
43.726291,-79.231845,1
43.681749,-79.394019,1
46.041355,-73.443541,1
47.073875,-67.792998,1
49.9419,-97.067401,1
49.795883,-97.161585,1
45.4077,-75.696059,1
60.719268,-135.054738,1
47.044694,-67.742241,1
54.139834,-115.709993,1
45.111706,-79.584633,1
49.89259,-97.141254,1
45.566358,-73.182424,1
53.523649,-113.520895,1
44.89275,-63.810964,1
49.288358,-123.118329,1
,0,1
43.703792,-79.397794,1
46.231329,-63.124196,1
43.031068,-79.344101,1
43.130523,-79.200501,1
45.567278,-73.184351,1
,0,1
43.901248,-80.119569,1
53.468586,-113.477371,1
51.062074,-114.038856,1
49.282327,-123.108614,1
42.960743,-81.23223,1
46.224529,-64.750645,1
45.976114,-66.648345,1
43.848031,-79.360651,1
42.845962,-80.314569,1
45.84139,-66.498967,1
44.962979,-76.999477,1
43.665427,-79.384439,1
47.744156,-64.716376,1
43.170733,-79.252308,1
44.704836,-63.61034,1
44.705018,-63.591338,1
43.211449,-80.693872,1
46.142383,-60.170751,1
49.087935,-65.484168,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
43.564437,-79.650374,1
45.411777,-75.696744,1
45.539304,-73.649657,1
49.314783,-122.995948,1
44.611517,-75.735916,1
44.491764,-76.692781,1
,0,1
,0,1
46.413519,-63.806742,1
46.276867,-63.132261,1
49.203975,-57.430338,1
50.39257,-105.554553,1
50.409616,-105.539702,1
50.406893,-105.559227,1
50.391495,-105.545447,1
52.162213,-106.679437,1
46.265463,-63.166924,1
,0,1
50.299402,-96.961322,1
49.245161,-123.105944,1
44.405633,-76.580027,1
45.482835,-75.687948,1
45.145052,-77.273385,1
45.481819,-76.696552,1
44.239746,-76.965253,1
44.227447,-76.484467,1
52.261285,-113.798945,1
49.936901,-97.168811,1
46.157252,-60.224727,1
48.817222,-123.739741,1
43.456636,-80.459702,1
43.379002,-79.739671,1
45.119629,-66.838674,1
,0,1
,0,1
,0,1
,0,1
49.224857,-122.978402,1
,0,1
,0,1
,0,1
49.888826,-97.142485,1
,0,1
46.251313,-62.86322,1
,0,1
44.991082,-64.17962,1
43.48312,-79.66209,1
,0,1
,0,1
44.703204,-63.595248,1
49.890767,-97.119517,1
49.267269,-123.100089,1
